clientid,maid,device_type,sha1_hashed_email,collection_timestamp,ip_address,source_id
C00004037,lca5203b-z2my-6ajm-p2c9-iqr74tudixe7,android,668efadb25d8c6c6504bf3952ef578f39306d72f,1559604811000,74.413.66.990,12
C00004040,3G14F988-7JN1-E92A-3N1J-8C3W2D5VG151,ios,ebd515d68aa9b7ee3469e727fdfdb1cd9b2c69fd,1556235211000,20.180.43.159,10
C00004041,i05l6b76-i33b-hsb4-8w6q-yt3da89t1bmv,android,31eb6e5b55abeb24b41e9b7b717f97b80362d718,1547681611000,43.713.46.786,14
C00004042,G54O78IJ-22D1-8UPC-THUO-H7U3I1Q9V99V,ios,03fc3f1b76f52be9338f0c3cfcd2fbf6e3b72c12,1524785611000,27.368.44.505,12
C00004043,d0mao060-opl4-05kt-1739-01807cnknh5g,android,e381cdf808109d51ca030c454704f802e199d4c7,1549582411000,31.112.24.618,4
C00004044,GJ83A282-96UX-B021-SPTX-B80YNLNGL944,ios,99c5cec0aceac41a5921f5cf9b47709d3c7cef7a,1521416011000,33.997.49.163,15
C00004046,6av4owk7-2o6v-4226-aoy9-94kk8d214bor,android,a120625f3446a457950dc604b273e9c1978cf7ca,1541979211000,82.900.63.383,4
C00004047,8V415WN4-0718-4X50-OO08-R95NDTRG17Q3,ios,edc8588b807f54e80bebb2e75585ffc520e553e9,1577576011000,97.817.28.149,17
C00004048,zm06cd51-oc17-9699-y1g2-hb7e54ybt7j5,android,fdf1dbc6b0e465857e3084c96434572e3a757680,1547768011000,29.460.60.857,10
C00004049,pesnvrfp-s08z-3wxd-s0v4-273gz2iul905,android,8d9ec03ae1656fc65ff2dce166451784f99fd681,1601508811000,75.122.93.364,10
C00004050,39N91VPR-7T7S-PSSL-933U-3Z235R7BP5Q4,ios,3008d34d6d7fa8cf30f5ccabfc8071b6a08eaf65,1564184011000,70.372.05.180,17
C00004051,ZTA38772-26F9-K6DC-F85V-G0Q499C2UHGR,ios,04c84c2ba09d1479b30f421dbb55986bb52ffe94,1566171211000,36.885.35.837,8
C00004052,ly8946p1-91l2-0o2j-9br9-oocs003103sf,android,f99da8a2a6524c58d99e1d7a85c65a179a9c66dd,1561419211000,51.243.17.036,11
C00004053,c56bq21s-x3vr-012s-6hwr-fm97yqbz0809,android,c6648d2c3b4374bc3a87b1b5380a28bad31f4d56,1541633611000,15.981.00.222,8
C00004054,k899j2yb-9sd2-j445-62in-l7p72p641x1f,android,7ca754fc858cb17dddd551f26ce1f848b22e142d,1521070411000,48.938.68.748,3
C00004055,81P636EQ-2PLR-BZ0Q-VTM0-H8CG2JBWL5OV,ios,60f4738deb4c15ad6b062a182ed4b4aa322f524a,1598744011000,85.535.44.573,2
C00004056,rc608np4-p711-lq8l-427h-81i6no2e16g5,android,ea94a4d7baff16615b62a5338c412c3dd1d470c0,1589844811000,95.745.24.767,4
C00004057,e3sm8kp7-xktc-qplt-ve28-5gpy629270s7,android,bae6d3e40fba9100e3b6ab47bd6a1ba692188896,1558049611000,53.410.75.179,1
C00004059,451pf3wq-8tnu-f58y-df80-1u05u0xp20b5,android,de414fe9d8b649b8e36750d422ce2f7ac5f218e6,1579476811000,14.555.22.358,13
C00004060,PU3OVTCT-PY7V-8818-QEMZ-6I36OM210G1B,ios,cace8fb59eaf8fee19f26f0c187b8e6475eef4b4,1602804811000,44.086.84.509,9
C00004061,4l3a155v-10tm-388a-3pxz-u79m422jvh6c,android,22fabb0b18eddffe757e83481d9316e166079a5b,1593819211000,20.115.38.867,12
C00004062,6S77G00V-388J-9Z0A-WJ1I-09H3Z43S3B20,ios,f2a7bbcb37c327ee1338362bfc17bb34bdfb0edc,1574120011000,31.115.18.644,17
C00004063,9qchd35a-vctm-5kkh-2dhu-97d4sie0z28l,android,4332562fa279de0143d67028f16bec951bf8cb87,1550100811000,65.025.46.184,6
C00004064,9m242j8f-9hij-48p3-m8pr-6505y6zjdmi2,android,c04c39e3148939fddd2c35b7b062bf5a5e563e95,1525995211000,73.306.67.545,9
C00004065,7KJWJ878-O7R8-842V-5WJ6-UM90O62T0DHM,ios,1daf7f0d3f7de3850527a51da19ec6915c7dc8eb,1600299211000,38.970.69.274,3
C00004066,1MUG4J91-29U7-O7D3-KAP3-U65ZK930B706,ios,01fe5b3bcf78d125ac4757a692d6342f78de4f74,1545176011000,14.653.69.035,4
C00004067,5157H3RW-L180-1Q02-O41T-LAU494VO73KX,ios,0fb61d1c49d9a0019c8d964ff97b0fc535c8488e,1564529611000,91.865.57.848,2
C00004068,c6v7zg2y-it90-6e9c-f98t-251j7h9qs68s,android,e8a615c7ec5da7419a224de74a3d4f40317853a7,1528846411000,25.030.65.506,5
C00004069,04930687-FD2W-BPJ6-Z64H-4NNQTXCR9E5T,ios,766661cc2f2da417b268a74de349b11160422eab,1583364811000,34.676.90.467,14
C00004070,a0m3635f-4182-5w32-wnoi-tc2dh5m7pxgw,android,d441fabee0b978a6bee72c7631abccd5d53b4ad2,1529364811000,88.916.40.771,7
C00004071,S7695298-G0DO-J1DZ-I6VS-5FZWLW90HQH4,ios,5f8f9039a6527d94e1f905216946c08ab3e921ed,1597102411000,95.733.45.328,3
C00004072,o383wtls-231a-550f-blg4-p591dthe9k13,android,bef2128e74e805f560da020bb797585fa108ca70,1550964811000,37.375.88.289,13
C00004073,9R7MLR07-8Z83-5O2U-FV43-3SW0403SJ8JS,ios,1ab95fd4abfdf29bb9430495b387e45fd542d18c,1581982411000,77.585.69.114,15
C00004074,jobi8kr4-614v-90n6-46qd-z0wa0q4pi946,android,f1fe86856923a1030b0a2dbab7b44ef730035f14,1599348811000,68.886.80.987,7
C00004075,GKCR5N6G-294E-C29S-8PI6-91DE4KFWXI5L,ios,11f1f19221f3bd887e2d10edca2b19dc1ff53ccf,1597793611000,64.574.52.668,7
C00004076,4TLW8E23-P172-42Y9-6AU7-RN843L40BFR1,ios,91c2003f68f218749326b2e524a387722012998e,1565393611000,16.286.54.367,11
C00004077,s77os1i4-oau9-91cu-ytmk-i04253wkd18b,android,46821381865da402b5a1af72d2cc9b574ce3b7fa,1529451211000,89.289.26.254,5
C00004078,y2wm1ql8-6g76-3n84-r0ue-gr41iq68xy7d,android,48bb9abc60aed67e8ea7ab1c5e6e2118f59a4ff0,1528155211000,76.799.98.934,14
C00004079,2C350552-61I4-211N-P21W-QY7ETD565K9A,ios,d7b2da34999f84868414149c6cdaf88149b735ca,1532907211000,77.755.03.743,14
C00004080,jx4mh5xm-769c-psy3-50p2-7s0i4xxmm5v3,android,86d12b5050463a699dc2c8f6dd1ac297da6e6309,1574724811000,53.788.17.467,8
C00004081,LK962EIK-Y9M3-3366-YAWD-7GIIL56CCU8C,ios,5fc5724faa36ee3cab59d8bc5eed991bf8e10ef1,1555457611000,62.375.28.773,9
C00004082,0N31UTBT-2H13-Q41C-78Q9-HD162940N052,ios,5a03f1b2383263b7f07d220d2d501565475e9289,1600644811000,76.733.61.840,15
C00004083,112uh355-12q3-l365-upr4-0a73pfqpfvaw,android,9b4b0117fdc80b2fbcde74cec675ee89fca51ba3,1548632011000,77.645.78.101,7
C00004084,8kinfaf9-oc2j-dp49-am1u-6377750xre02,android,60c3e467618910c65c0a841555275e58c546afac,1587252811000,19.635.78.827,6
C00004085,0oz1ymdu-563g-88w9-850h-i662i535k80l,android,54aaf9911a866f9581fd9fb2a99e970afcadc809,1593387211000,78.506.02.203,12
C00004086,8055L11R-201J-R1DT-705E-8771HX19B291,ios,a81535705e2995afc53c9fc31b73cfdb7077dca8,1552952011000,71.085.00.485,3
C00004087,2t313jqr-2vqx-02qk-wk65-27c7flpnww80,android,dc59b057e751e97a8242b395a51c370d7b977886,1552952011000,84.388.32.287,10
C00004088,78484TEY-10BR-2J2J-8BY5-42L7F7R7S9C8,ios,33f795afb144b098ec5d360d8b690e3500507077,1559086411000,84.751.59.864,6
C00004089,wo1ok9r9-b64y-kix0-514u-p16q867505u4,android,966890bdf1a58761082c833269435379aff561fc,1583451211000,30.798.60.406,8
C00004090,9O3T0L6H-RVAU-TMTZ-V825-X0AV534Z8CD6,ios,abc6a11809c6b3ee1aa2e9c7f884473f276849da,1565825611000,56.270.42.410,5
C00004091,LC1LASNE-6PTE-9497-85N2-44756J96547M,ios,c0335b343cebbf4d41d1b818262f992a749d6fbf,1598830411000,42.714.44.034,1
C00004092,M85688H4-9274-Z34G-Y164-046U0652V85Z,ios,70507a508b6a7743b7be3ffd59bde3399be80b12,1558049611000,79.916.91.665,7
C00004093,75SLEZVL-70VM-OAO6-48S3-N6M374KOXI63,ios,72d8948ad9a3524b50294590aea8b35c91a587cb,1571528011000,90.767.41.722,12
C00004094,99275P50-A070-6MSN-9303-6J82MF467714,ios,ba602314f545a741f7c2fdf3321a3d46b5742760,1593300811000,30.623.80.215,1
C00004095,1O8K316E-11T8-XSP3-584E-6725J4Q548WA,ios,52e0889c6bb4558cbf7b222135fd8d4f56d80977,1538523211000,94.516.41.777,2
C00004096,8sd041k6-mgb0-o495-5rrl-28o86bg834g1,android,8bc4521b7bd4f9c2b90da648029f050419844b78,1521675211000,81.028.84.753,11
C00004098,OVZN0QJZ-T975-B3ZJ-70HM-2K0084NL8U6X,ios,b40e66cb856002a9c3f84967c2848f7523bda95e,1548545611000,83.959.20.725,7
C00004099,fqt6r159-3nqz-8871-l58y-ybz31l8das12,android,5d2fcfd8e1e1dc94d3075c682864d0ba2a25db5b,1565652811000,50.957.52.851,6
C00004100,4A53DJ3N-Q7VA-9Z07-BM3U-3R134C269JFY,ios,5eca7066acc9c201da29d527bd5fc3366b4bf97c,1541806411000,46.673.16.607,13
C00004101,53L2EH67-808W-38P0-CW49-JBBO6R301588,ios,cdeff162255530e6a66946a2ac661ec7f5e19daa,1603409611000,69.565.23.048,17
C00004102,6YPH20OO-C5AD-2XOI-E30Z-JYE5O9918PJJ,ios,a0d2d3d729a2df8ce0a0884a197e445703594ebf,1553211211000,40.329.29.987,17
C00004103,TQD4M179-KYKS-CPG2-KGG5-7XL3FUZJ47S6,ios,afe4ea97aa1598b21ef54b2eb0fe75f43d0e256a,1563665611000,26.615.82.186,12
C00004104,wn3357b8-ke5t-gedh-b40r-mubw77p07ukj,android,a6b0d1ff387e7cfa959c56b506cefe4b09c3928e,1523662411000,92.978.61.563,3
C00004105,R4UAU8FY-86L2-0VC4-9N36-39U44MG3966N,ios,f78dc32c5c770a319adef3b690b67b3bf0d3219f,1593128011000,54.193.27.952,1
C00004106,W81JZ768-8J36-2K3K-EKMS-Z774ZB71I2IH,ios,ec59bd0cf867fa343a93cead2ddc944b24df63d4,1550878411000,35.653.80.765,9
C00004107,66198RV5-1BJ8-1T6I-YZ8X-L4KEFRW4WS2O,ios,21b715c74caceea0cd36e853d3ad8db5c3c271fc,1544312011000,70.008.01.771,13
C00004108,421gvfo0-711r-18hy-d0a6-l0b6o8h7hmry,android,5d25f9deefdccb188254ca6b4ad6c163469b65c3,1542497611000,41.583.47.674,1
C00004109,6U4AA18X-P6KB-TRI8-DK92-NLXNG8288C37,ios,9839f4f06c6800ea64156c8ecdf7338d1ebd2754,1523057611000,17.435.02.606,13
C00004112,L7MM33Q3-E050-U8Q0-DH8U-V2N645SN0ZSS,ios,ca5101dbde8f68024de5ad94d82cd34143e81e3c,1543707211000,24.200.93.531,12
C00004113,1Z1RB4LN-Z181-LE3X-7G6Q-5V39853KG274,ios,81a387b303dc0ae3d3a77fdb40a12121ce7d23da,1566084811000,56.158.17.607,17
C00004114,60006PB5-UH94-8478-D7K5-1NOVD1405095,ios,623e9f82d2ff6f393637512303a627c70af3e427,1531784011000,68.864.73.205,7
C00004115,0a4640rp-3d21-gu6l-bqea-h51u7uaa907x,android,4df71b2808c2e14c3bad0175bc406a794a361be2,1580081611000,71.036.04.305,9
C00004116,173s98ch-el9g-43qy-64vg-hb826729higx,android,4b01f4b94b7406929af89254c31494f303e94e22,1544312011000,36.614.29.309,13
C00004117,527BBU27-1X44-K8F5-4LFT-U0M66W1G9OTA,ios,644b5b6502b4e887ad35646f41ea7c11f55f77be,1599348811000,38.622.60.206,13
C00004118,jk63vytp-cot2-30ew-8od3-1pzjmle365bj,android,1964f53d64d7f6cf47e81ffecf3e6ffd96a78ed8,1562542411000,95.818.60.551,6
C00004119,a4e17z15-pxg3-dtn5-e8xd-6gjz257059e4,android,0b816f2d15a1193a09d7309a180318f053e139be,1593300811000,43.464.12.192,12
C00004120,95k9wx8h-t9s5-c55f-pp6y-m5v8sm549rwb,android,30f8d02c44cf0c1bc207ba4dfc3074354ab2e76c,1576971211000,47.894.72.272,3
C00004121,g81t9f34-04w5-z4q8-9s07-kneqm7f3zei0,android,0dc223871cd02a77763d8ec2dbc4b798f934ba30,1603496011000,81.972.74.253,16
C00004122,56n44xsk-co2x-ajgl-9j65-5dn5c5b2k8u9,android,ffc38b6dca800afa8454a8514ae28c1eaecfa6d9,1591313611000,44.449.76.013,5
C00004123,83138v28-bscn-9co3-k2fp-201h8s4of9i7,android,26a68da1b8ac76c246fc9b57a0d29a6f9c5876bd,1532216011000,76.295.81.271,6
C00004124,BCS397HQ-B314-6TR7-UDC6-KGE259QNX6K5,ios,3e64334b465536bfad6bec2a837522f4a612b9ba,1548200011000,80.338.37.742,5
C00004125,bo6sq39w-204g-vk08-r751-q02185jz5s6t,android,c5f2d75741d491451a95edaf968dac3a84cb750f,1595115211000,31.616.91.898,16
C00004126,I9WCRTZE-F2A6-8CZ8-WE01-59B5EOZK38S4,ios,f5a21dad3a284ed0a95d3dbed5c8c96a6970aa3d,1550619211000,62.973.39.401,15
C00004127,9EB1JSIX-81A7-MO45-M669-5Z8F8V9E95J9,ios,43a14e9f818e5dc1ca7bf4024690da2beb58bcc9,1580686411000,12.714.17.682,3
C00004129,axkau5lf-6437-c50q-77hd-d1717r43kt8x,android,ad78e32f2c5bc381504ab308ce6dcbfb55ad3781,1597275211000,79.696.68.419,12
C00004131,2yu3hyxq-0lya-3c15-eqi6-68w16512zf4q,android,c6f9ab2221c92667c50a79ff84a718d2ef309778,1541892811000,25.566.62.594,4
C00004132,UM7AOTR5-6I1J-23T6-JTK0-HUAIM7931WP4,ios,6c18d15a65ede3dc4d4a374bb4fdf68a9c416607,1559864011000,25.773.19.563,11
C00004133,7o155gnz-5oa8-yhh0-9c81-79cvcv7eb66c,android,a55b0e0d786082b6ed701dccdacd6d4ad96bdba5,1569022411000,53.704.49.657,1
C00004134,ISMH7K7P-0B59-65B4-4875-C11S8W415L3N,ios,06552309e20f40c5059c70a03be3c9c0b58bacab,1543016011000,64.138.12.490,7
C00004136,APR2820C-228B-WT6I-W981-CO739H574AWG,ios,63fd3e9171c56da1ed0ad3f816f6df6675d1f718,1524440011000,72.420.79.797,12
C00004137,y7u885x5-qb89-3ezs-69sc-4as3s54rk312,android,a653671eb968e2d04f4416cb74b828d66401cafe,1529710411000,52.902.86.991,12
C00004138,31HM8T70-OZE9-3E8C-POHY-57S431B49B8K,ios,c1e514ead444e34ad7ac3316b55919c9bc84c156,1553816011000,71.603.04.068,1
C00004139,l1on7x30-oy67-r1y7-vlnn-4j44g3mov81f,android,39a48c144ac1bf3063e4f6ef92db553725e68f32,1598571211000,15.144.38.217,7
C00004140,J2RLMRL0-11JS-4KZX-LOJ1-URKDQX12P134,ios,bda930a58eadcb35d7cd241cf637e869588e0d48,1554593611000,12.660.39.903,9
C00004141,9qq74593-lzhd-illd-ait8-5yq2h2lxs4rf,android,48444f6a92700aeb8f48779a90178d85b881a782,1566257611000,91.588.89.160,15
C00004142,A8VF36HZ-61E3-1075-N1H4-734J9141U4D1,ios,9f3309c4fc6b58de7fce4c2e087da75eea49819d,1576884811000,17.303.61.807,11
C00004143,8a4j7paf-5cr1-7ks3-38o2-wei7m22u38pa,android,9f8f8eda3bda1adde9c17650d6f0074d9898c7d2,1535672011000,63.990.96.769,6
C00004144,63Y29TU3-3J8C-3RI2-1H08-30248LCMSS31,ios,e4fa1d845098095b68636fe454e90b0b37f0cc53,1541979211000,96.362.47.742,3
C00004145,6j9g9q31-n5af-vvzw-45ga-g5u2ccx84xnm,android,30b68303d979643896283f1f897f5d433b0ef23a,1561246411000,37.833.27.131,8
C00004146,ECTPUTN2-L5X6-4Y4F-B55G-JY6HIL98AT9V,ios,56cddc6dfb785cf803c151aeea5bbd83f00e00e3,1589931211000,41.133.40.148,10
C00004147,1iqvcy9w-82g9-zp2z-4p6d-ojs78q2312dg,android,e5a702a8221edb10301cda67df3bc09767889a51,1527118411000,20.375.98.270,8
C00004148,54n6o63l-cxdg-38r8-wc62-t419u3zltw6e,android,5befa2d0a796a85becbed2fa2f000f082aa2ca4c,1602891211000,42.726.02.257,14
C00004149,C8M9Y683-D6TO-36BF-NPQM-8170YJH0PU72,ios,7e2dd26d6f584f8eacb50835ed6ac3079757b430,1548372811000,64.001.11.767,8
C00004150,98877U61-V345-6878-Y597-CS7T1562MZ06,ios,4f24851be352ea34562b5fde35eab596e0c3c9bf,1534548811000,34.647.21.362,8
C00004151,futh9nra-507f-la3j-jc07-8sf446mi527w,android,90618238042bf17e2a9a228db2a375151c626831,1539560011000,34.408.41.021,15
C00004152,XC2OP0C6-EUJG-676F-XJ5R-552068W42BO8,ios,3a1d9a5a853e963245710ea7b859cf5bc893c171,1539473611000,30.311.35.043,2
C00004153,N574X16S-8O44-571I-9SZ5-XZ0E1Z11IA33,ios,59efb828c1fae54ffcb87c3f0b6fc87d1704a422,1538782411000,69.826.78.777,6
C00004154,WO86I544-815A-M492-61V9-8PN19GX73QT7,ios,b3b167f4690ef79d4e9650cd6565a3a1b02e7877,1572046411000,39.080.83.926,8
C00004155,79fi886c-39vq-k3ta-w342-kk899vnsg88n,android,75c8877b8b68a711d1111b18fc934fdae2f89788,1592350411000,70.030.10.887,16
C00004156,6woxw0m4-848l-78w8-9oq7-qz4bw8xflbp5,android,49becd97318aaf14d250167250a18aa17c4543f4,1543275211000,83.734.95.491,2
C00004157,32sov071-xm9y-pl4w-2p07-15r2o99p7m1u,android,66aada5d5229241858a8f59c77511a735c0b8491,1557272011000,12.745.81.697,14
C00004158,285CIAYB-12BS-4R00-RVR6-Q6443FAF7C09,ios,2b23b9628fd1858161029bfff69cd3ec6f6cce88,1594856011000,34.046.54.913,10
C00004159,S39921N5-E549-147L-HFBX-8L8GYQ127573,ios,54286261a2d8e7571bf39063f8778f704c6d9485,1569627211000,24.136.14.018,2
C00004160,3c2349es-4m27-6am8-8rmp-wuzi1k8ojn0p,android,29ac5a6966dde78100414edcc43ac15c9758b595,1521070411000,69.028.63.164,11
C00004161,n2ys1m11-e4r9-85z1-l066-2kq7579c7xgd,android,5fc0b3ceb8f598089dc650ff11de27eb92d7e5f0,1524699211000,57.021.66.229,8
C00004163,86sgl979-471s-k901-h0hf-m9fw9v3sgl91,android,93fea568dba9b87b62f93482bf76b856e01d401a,1598225611000,77.480.74.922,9
C00004164,8rop22j3-7ye2-3v2p-0c08-8x344kb5f4r3,android,a8f41085e31637c8bd248faf61e205d40e91f5bb,1522971211000,75.379.17.499,1
C00004165,V622849E-IRTK-0Z28-2D02-FI293DXE94YM,ios,6d0ddbffc62d133e602d3be57af0c3513e872ba4,1566948811000,28.645.76.897,15
C00004166,og771s51-utfe-yse8-2vgz-898gx80o1gm3,android,445f24bef39266373b1811b1c1defa8e767174ea,1544398411000,65.597.21.787,8
C00004167,YYJ25380-4I1X-X3J8-J998-8N85D13W5PMV,ios,8ea39b88d1c35f6292c798d9bb4ed1aed0bdf791,1587425611000,61.008.40.540,10
C00004169,Z32SU18Q-Z91C-83VQ-QNRM-TA8U74ELHJLG,ios,74ab8078e07db760433c0820c3ec9b92f1fa04e5,1600385611000,42.077.21.952,6
C00004170,0N01J2M8-E2YZ-1284-Q7S3-AQ2P565MX97J,ios,14ac77cf2c1a5a7831739c3df1650a26873f9cf6,1557185611000,79.732.83.657,13
C00004171,0878E2DK-EBQ0-GN35-6T5A-458LE2H6BPUZ,ios,ae62d4f97fa5211865fbc580d68ab31e7a6f493e,1546990411000,11.310.41.375,7
C00004172,343eh9we-91l4-3760-0nms-wpn12sucqmj0,android,ecebafde6fa49a6462f21392f76d823c26ccf79e,1561073611000,47.552.66.400,1
C00004173,CGOY17HL-55JM-C282-Q9VA-S3PO6302XV23,ios,13a7a84a2305783021c52ce79538ce05bee1fe91,1537572811000,39.428.21.530,7
C00004174,be7710co-v2jr-9f1l-f4r7-f4cq4a24591i,android,5e0a46280f048538150bb85e6ec2eae9b36a036a,1521502411000,51.514.24.842,14
C00004175,W3V0207R-T8Z0-W3A6-9437-69709W28A0O3,ios,307b25c0ecc84f1126b5620572350c700c6ebb5e,1591832011000,92.145.52.367,17
C00004176,4350MY2L-K7NB-SQ0X-2I0O-8BRNN26ZJS61,ios,99c62e71a52c3e4d04949d8e03657ce3c9e68d2c,1531524811000,48.624.23.200,7
C00004177,24OYUYJZ-0YVN-00A0-0T1W-MQULJ5I38W8D,ios,0f74f1187bac9178bdfeb1ddb672bd4d16381a25,1578958411000,22.950.80.275,7
C00004178,G4A9Y535-5UY7-714F-AELB-143GTL27G70I,ios,fb974590f580fe80df046434a1afd537dfbae48d,1547768011000,41.624.59.950,7
C00004179,B55GH15K-ZJ32-3P5Q-U4LV-4OZ0MTM59747,ios,c95be7e3502051e2a030b073be1d449366574cbf,1533339211000,47.671.72.407,15
C00004180,61OIN681-EWF7-N641-9KDJ-KPSJ2R432R0I,ios,f40819ebc4ee5df830297a1ae4e3d3fae972cbf2,1531438411000,83.287.28.373,17
C00004181,op81v3c6-614y-89av-4kcv-4o1zpqclv1ud,android,2ee96355be55d63fa0b8456d37347391e9e341e3,1550446411000,86.154.64.208,12
C00004182,4yqb3ku7-z1k3-f297-d81r-qs1ha2g99211,android,6d32241e95b485fccfcf2721adef8f6b8aa4b58d,1566516811000,15.079.88.852,13
C00004183,arzqifl5-o26z-a97n-b9w8-2fk8qo676p6i,android,636ff735c5789f39c40d1cfb4a0e4e458e4a4efd,1541201611000,29.406.24.666,16
C00004184,w9gi2nqm-8np4-764b-7ymb-k44993xrl364,android,bf8f5a3cda8bd8f328bc86ca7d13dd78c28b2acd,1585092811000,26.310.44.795,13
C00004185,353C2215-8OF3-K77L-63H4-60ED1LR5H3FP,ios,ef66f1b7429e16b5ee7d589b4371842b44f50830,1555976011000,78.130.34.722,12
C00004186,s46nd8cr-yvq3-v89n-t4h8-tfum90307p5h,android,642107ac803b70e09560395a1e7a455aaba6dcb8,1560296011000,96.708.41.616,4
C00004187,97C3AN2S-61Q0-0QH2-96B2-U60J2589NOL2,ios,460b6df50bea332eb916de98495c17df68ae7e11,1532043211000,14.539.62.377,3
C00004188,1B05A1ZS-C65C-QFYF-3A88-9Q2NJ1O11Z0G,ios,52fce02002711921315ec43b4e63d05b58478ba1,1559691211000,83.113.92.100,8
C00004189,O5R4FN0B-GA8V-V97G-8176-488SMY84Z808,ios,0d214cb83585bc8bac8593016319ad4a78249d62,1549668811000,10.001.03.076,6
C00004190,23bl75c2-m3l8-m75b-5p66-2i2ltv1ukdk7,android,bb5995a477d77aaaf23de811c6eac70be91936aa,1599867211000,86.203.55.359,12
C00004191,UJDF3524-Y5E1-1QU7-VGZJ-8Z4SGA7FRT7L,ios,27e16daef22c0ebc090088b45de79c48bb073ec3,1553556811000,52.401.00.939,17
C00004192,O060180B-24P6-607H-E2I4-K1D396GV53R2,ios,42de982f2346c80bf9a76a981e0963beb17487b0,1574552011000,99.273.80.777,1
C00004193,WGSUR7IS-Z5YO-0F90-2135-E77I8488BE6X,ios,ea466a03f4982864eb66762f453b20cf5c47895f,1600472011000,70.444.22.229,12
C00004194,1pp09695-2739-ah6z-ekm2-f0x57wd84o07,android,02ca512be1230edb23ffaa07be176a6e860449a2,1578872011000,25.873.30.677,6
C00004195,5z0xyxm4-5i35-1qp5-61b6-5993r73rg0w3,android,6c72782e821f19ed40578450444b19eb76b1412c,1563492811000,75.012.93.002,11
C00004196,w50m86a0-u2f2-256i-k6mi-7ihitm0dosts,android,e14963286d4e064c3e1cb10b689628b30c4b03da,1565739211000,39.677.55.588,12
C00004198,p2782udh-t89q-tzh1-1co8-0ms560ek2i4e,android,7e55ef9097b42e3bc56132b0b03e717c0c7d8629,1580686411000,70.278.23.639,6
C00004199,13opr890-7201-g9av-1s2l-1f8s17c9y89v,android,25496205f10969fde74fbd98e435858c2afd6067,1586043211000,90.934.96.634,5
C00004201,u55owc83-fu7c-5r52-0i4h-79zgx700smcx,android,99ade33676c39924c7ac1201d992ef9bdedc5efb,1586734411000,99.726.75.754,10
C00004202,69e0yw01-i014-92e2-k4i4-u8fu130eg1oh,android,8ff81430d39d7f4f936efad37d3f6629ba1750d0,1574292811000,19.733.54.978,12
C00004203,58253EBJ-E4OE-9A41-387L-09IM75M7N1D6,ios,b02da0824221f677f2acb7f2858f333f4f272dc6,1571441611000,84.666.98.138,12
C00004204,x5173065-os92-z71s-hs68-g7405bj13e7d,android,dd53b76af374634ec307a5943ddd58f6ca219b3e,1539473611000,87.106.52.932,7
C00004205,L1W7W5F3-LQFP-F16E-5S5E-F3670X597MUX,ios,cf33428e22476cef06e7f4240f1b3ede1467ea5e,1555716811000,83.581.68.143,3
C00004206,0jrs1w6f-99zp-q436-42ii-679h2948110s,android,0423fb889e1023ea43075b385efdef0318bcfb1a,1604014411000,28.355.93.226,10
C00004207,1oi0m3ga-a0bt-ecx6-1380-a16u4bpe6k93,android,8ea38d0a64f9ca65d4152beb95263f7bb78b2132,1582846411000,95.954.44.057,12
C00004209,077071BH-ID9F-9W6X-YEM3-18Y34S37B2QH,ios,8b4b146968b9b7d3a56daf26043ad0571a155421,1600385611000,89.491.69.336,6
C00004210,TLA65O4C-8232-4MX1-04GX-5L97258G3700,ios,584f6d5db413594b6867c901bbb1a1785aba4db6,1538523211000,49.783.86.443,9
C00004211,ves33om0-60dy-8s6b-jsgo-jwmxyjjhp3b9,android,4ae9f3cbb8dc4cfba7fe0b415255469a83e47881,1572737611000,77.736.73.531,7
C00004212,04b2i565-8ksm-3433-oowm-59wl35349z76,android,24f46ad57aa7acb57bafaae1457639819aa9b32f,1558654411000,74.586.10.836,17
C00004213,T7QR780K-828W-95SV-LPR1-9CT56L491OI2,ios,e06eee540aa7f2b2186bb014025519455b443eec,1599867211000,84.866.14.486,17
C00004214,96R17U48-JI1P-476Y-R19K-YI916T240IDG,ios,487a4620ac483e3623b5d719a7d8d35012ee53ff,1571355211000,36.899.24.322,13
C00004215,B354931O-WS7Z-SFJ2-OYT4-8HXDM8LAPW6T,ios,b0c3544fe5252bdddaefe40f0c6f1be682e5937d,1589931211000,26.528.29.323,6
C00004217,ZPW9N07W-75EW-73P9-XCFJ-M61TC8S10FZA,ios,87b25baf92b5415e31f514998330dd691375bd99,1536708811000,61.119.52.465,12
C00004218,72018v75-x139-45ya-g791-tv0k6zs39v8h,android,b5494084970dc09bf9f068b8d4bb5bfed18c1dc5,1591659211000,40.896.91.072,16
C00004219,D7Q7FIW8-RIAL-ES25-63CV-1I3R81G2Z5I7,ios,1e492fe7f259d061698753f0ba2efbe8468efcdf,1544225611000,76.224.75.312,5
C00004220,XZRA1HOV-X11Y-JYMC-8C6O-0HUKOWTV643O,ios,540950af6a17518c79ed11e379d7de10295d8410,1603496011000,26.185.59.808,9
C00004221,wqw04c6i-cj1f-0hwi-3lnk-o3ku3un09ce4,android,eda3b175fe0b00d41bbceb805bc465cc98905a8f,1589412811000,73.992.89.560,2
C00004222,LSSJ5IC9-9Z17-62TD-02F6-E0837578DC5L,ios,40f5e397ac0db41a4b8e3937fbf1e2cab2384f7f,1583883211000,26.110.17.939,10
C00004223,EZKGV82Z-3TZY-B136-91I9-BX0046LDD49P,ios,0358460dd1cdd36ae05175eadcef9f9979df8b7c,1552520011000,45.531.73.549,11
